candidate_uid,candidate_name,party_name,party_abbrev,constituency_no,public_constituency_id,constituency_name,district,symbol,gender,source_url,source_document,source_date,serial_no,match_method,match_ambiguous,matched_candidate_2021_id,affidavit_match_method,age,age_source,gender_source,education,education_source,declared_assets,declared_assets_source,assets_movable,assets_immovable,liabilities,liabilities_source,criminal_cases_declared,criminal_cases_flag,criminal_cases_source,affidavit_url,affidavit_reference_url,candidate_reference_url,affidavit_reference_source,affidavit_parse_status,votes_2021,vote_share_2021,winner_2021,winner_party_2021,runner_up_2021,runner_up_party_2021,margin_2021,turnout_2021,total_votes_2021,total_candidates_2021,current_mla,current_mla_party,voters_total_2026,voters_male_2026,voters_female_2026,voters_third_gender_2026,is_swing_seat
tn2026-180-3127,K.M. SHARIFF,Tamilaga Vettri Kazhagam,TVK,180,180,Pudukkottai,Pudukkottai,Whistle,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,5,none,False,,affidavit_exact,61,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16361/0/1931bf8d3c/,https://voterlist.co.in/affidavit-download/16361/0/1931bf8d3c/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3128,S. NIYAZ AHAMED,Tamizhaga Vaazhvurimai Katchi,TVVK,180,180,Pudukkottai,Pudukkottai,Camera,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,6,none,False,,affidavit_exact,42,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/7911/0/7883dd4363/,https://voterlist.co.in/affidavit-download/7911/0/7883dd4363/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3129,G. MANIMEGALAI,Communist Party of India (Marxist-Leninist) (Liberation),CPOIMLL,180,180,Pudukkottai,Pudukkottai,Flag with three stars,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,7,none,False,,affidavit_exact,48,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,,,,not_available,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3130,A. RAJASEKAR,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,VTVTK,180,180,Pudukkottai,Pudukkottai,Pestle and mortar,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,8,exact_normalized,False,3231,affidavit_exact,42,2026 affidavit mirror,2026 affidavit mirror,12th Pass,2021 public match,63500.0,2021 public match,63500.0,3.0,0.0,2021 public match,0,N,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3273,https://voterlist.co.in/affidavit-download/7309/0/de4ef317cc/,https://voterlist.co.in/affidavit-download/7309/0/de4ef317cc/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,250,0.14,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3131,K. RENGAN,Puthiya Tamilagam,PT,180,180,Pudukkottai,Pudukkottai,Gas cylinder,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,9,none,False,,affidavit_exact,61,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12990/0/ad5a5bfbd7/,https://voterlist.co.in/affidavit-download/12990/0/ad5a5bfbd7/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3132,G. ARIVAZHAGAN,Independent,IND,180,180,Pudukkottai,Pudukkottai,Harmonium,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,10,none,False,,affidavit_exact,35,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12054/0/5680ba8ba6/,https://voterlist.co.in/affidavit-download/12054/0/5680ba8ba6/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3133,KANGATHARAN .P,Independent,IND,180,180,Pudukkottai,Pudukkottai,Television,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,11,none,False,,affidavit_exact,35,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11949/0/da219e0932/,https://voterlist.co.in/affidavit-download/11949/0/da219e0932/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3134,C. KARUPPAIAH,Independent,IND,180,180,Pudukkottai,Pudukkottai,Saw,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,12,none,False,,affidavit_exact,43,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11895/0/60d259445c/,https://voterlist.co.in/affidavit-download/11895/0/60d259445c/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3135,C. KARUPPAIAH,Independent,IND,180,180,Pudukkottai,Pudukkottai,Peanuts,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,13,none,False,,affidavit_exact,43,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11895/0/60d259445c/,https://voterlist.co.in/affidavit-download/11895/0/60d259445c/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3136,K. KAILASAKUMAR,Independent,IND,180,180,Pudukkottai,Pudukkottai,Diamond,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,14,none,False,,affidavit_exact,34,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/100/0/200706431f/,https://voterlist.co.in/affidavit-download/100/0/200706431f/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3137,C. GOVINDASAMY,Independent,IND,180,180,Pudukkottai,Pudukkottai,Tube light,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,15,none,False,,affidavit_exact,64,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12433/0/94a686dc96/,https://voterlist.co.in/affidavit-download/12433/0/94a686dc96/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3138,R. SIVAKUMAR,Independent,IND,180,180,Pudukkottai,Pudukkottai,Matchbox,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,16,none,False,,affidavit_exact,62,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/5909/0/01caebe0ea/,https://voterlist.co.in/affidavit-download/5909/0/01caebe0ea/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3139,A. SUBARESH RAJA,Independent,IND,180,180,Pudukkottai,Pudukkottai,Road roller,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,17,none,False,,affidavit_exact,32,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15248/0/40cd39318d/,https://voterlist.co.in/affidavit-download/15248/0/40cd39318d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3140,SENTHILNATHAN .B,Independent,IND,180,180,Pudukkottai,Pudukkottai,Cauliflower,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,18,none,False,,affidavit_exact,29,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12090/0/66e9663947/,https://voterlist.co.in/affidavit-download/12090/0/66e9663947/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3141,S. SELVARAJ,Independent,IND,180,180,Pudukkottai,Pudukkottai,Electric pole,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,19,none,False,,affidavit_exact,58,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/5867/0/d76614000d/,https://voterlist.co.in/affidavit-download/5867/0/d76614000d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3142,K. DHANAGOPAL,Independent,IND,180,180,Pudukkottai,Pudukkottai,Robot,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,20,exact_normalized,False,3233,affidavit_exact,47,2026 affidavit mirror,2026 affidavit mirror,10th Pass,2021 public match,275000.0,2021 public match,275000.0,3.0,0.0,2021 public match,0,N,2021 public match,https://myneta.info/TamilNadu2021/candidate.php?candidate_id=3269,https://voterlist.co.in/affidavit-download/12063/0/d71f1c4891/,https://voterlist.co.in/affidavit-download/12063/0/d71f1c4891/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,180,0.1,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3143,G. DURAISARAVANAN,Independent,IND,180,180,Pudukkottai,Pudukkottai,Balloon,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,21,none,False,,affidavit_exact,35,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12209/0/ef67811830/,https://voterlist.co.in/affidavit-download/12209/0/ef67811830/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3144,M. A. MUTHUKUMAR,Independent,IND,180,180,Pudukkottai,Pudukkottai,Flute,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,22,none,False,,affidavit_exact,41,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/11916/0/b33c8dfada/,https://voterlist.co.in/affidavit-download/11916/0/b33c8dfada/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3145,G. MUTHURAJ,Independent,IND,180,180,Pudukkottai,Pudukkottai,Almirah,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,23,none,False,,affidavit_exact,36,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12175/0/8089117872/,https://voterlist.co.in/affidavit-download/12175/0/8089117872/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3146,K. MURUGESAN,Independent,IND,180,180,Pudukkottai,Pudukkottai,Well,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,24,none,False,,affidavit_exact,55,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/5877/0/ac147ca4ca/,https://voterlist.co.in/affidavit-download/5877/0/ac147ca4ca/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3147,D. RAMESH,Independent,IND,180,180,Pudukkottai,Pudukkottai,Peas,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,25,none,False,,affidavit_exact,53,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12116/0/34ebf0f1eb/,https://voterlist.co.in/affidavit-download/12116/0/34ebf0f1eb/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3148,A. RADHAKRISHNAN,Independent,IND,180,180,Pudukkottai,Pudukkottai,Bucket,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,26,none,False,,affidavit_exact,72,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12153/0/cf04bd4162/,https://voterlist.co.in/affidavit-download/12153/0/cf04bd4162/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3149,RAMACHANDRAN .C,Independent,IND,180,180,Pudukkottai,Pudukkottai,Baby walker,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,27,none,False,,affidavit_exact,45,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15101/0/112500f897/,https://voterlist.co.in/affidavit-download/15101/0/112500f897/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3150,C. RAMACHANDRAN,Independent,IND,180,180,Pudukkottai,Pudukkottai,Box,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,28,none,False,,affidavit_exact,67,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12004/0/b4b83f77b2/,https://voterlist.co.in/affidavit-download/12004/0/b4b83f77b2/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3151,R. RAMACHANDRAN,Independent,IND,180,180,Pudukkottai,Pudukkottai,Gramophone,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,29,none,False,,affidavit_exact,63,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15155/0/fcf628b7ee/,https://voterlist.co.in/affidavit-download/15155/0/fcf628b7ee/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-180-3152,V.R. JAYAKUMAR,Independent,IND,180,180,Pudukkottai,Pudukkottai,Ship,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Pudukkottai,2026-04-19,30,none,False,,affidavit_exact,54,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/12197/0/d7e7c12462/,https://voterlist.co.in/affidavit-download/12197/0/d7e7c12462/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,V . Muthuraja,DMK,Karthik Thondaiman,ADMK,13001,72.94,179892,21,V . Muthuraja,DMK,223928,109962,113943,23,False
tn2026-181-3153,REGUPATHY.S,Dravida Munnetra Kazhagam,DMK,181,181,Thirumayam,Pudukkottai,Rising sun,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,1,none,False,,affidavit_exact,75,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14904/0/632acc3863/,https://voterlist.co.in/affidavit-download/14904/0/632acc3863/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-181-3154,LAKSHMI SRINIVASAN,Naam Tamilar Katchi,NTK,181,181,Thirumayam,Pudukkottai,Farmer Carrying Plough,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,2,none,False,,affidavit_exact,43,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16608/1/6fe9a141fa/,https://voterlist.co.in/affidavit-download/16608/1/6fe9a141fa/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-181-3155,VAIRAMUTHU.PK,All India Anna Dravida Munnetra Kazhagam,AIADMK,181,181,Thirumayam,Pudukkottai,Two leaves,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,3,none,False,,affidavit_exact,71,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15347/0/b3826ef567/,https://voterlist.co.in/affidavit-download/15347/0/b3826ef567/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-181-3156,CHINTHAMANI.C,Tamilaga Vettri Kazhagam,TVK,181,181,Thirumayam,Pudukkottai,Whistle,Female,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,4,none,False,,affidavit_exact,37,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15944/1/51218c3228/,https://voterlist.co.in/affidavit-download/15944/1/51218c3228/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-181-3157,SUBBIAH.A,Puthiya Tamilagam,PT,181,181,Thirumayam,Pudukkottai,Gas cylinder,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,5,none,False,,affidavit_exact,55,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14822/0/f3b17f70e3/,https://voterlist.co.in/affidavit-download/14822/0/f3b17f70e3/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-181-3158,MUTHUKARUPPAN.CN,Party for the Rights of Other backward Classes,PROBC,181,181,Thirumayam,Pudukkottai,Laptop,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,6,none,False,,affidavit_exact,61,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16029/0/5f1e1ce59b/,https://voterlist.co.in/affidavit-download/16029/0/5f1e1ce59b/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-181-3159,RAMSINGH.SK,Tamizhaga Vaazhvurimai Katchi,TVVK,181,181,Thirumayam,Pudukkottai,Camera,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,7,none,False,,affidavit_exact,42,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15476/1/54e9e3ca8d/,https://voterlist.co.in/affidavit-download/15476/1/54e9e3ca8d/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-181-3160,RAJA.K,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,AIPTMMK,181,181,Thirumayam,Pudukkottai,Coconut farm,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,8,none,False,,affidavit_exact,54,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/14830/0/e4f8a3429b/,https://voterlist.co.in/affidavit-download/14830/0/e4f8a3429b/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-181-3161,ESWAR.S,Independent,IND,181,181,Thirumayam,Pudukkottai,Pen nib with seven rays,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,9,none,False,,affidavit_exact,27,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15144/0/b0d6aeb3e5/,https://voterlist.co.in/affidavit-download/15144/0/b0d6aeb3e5/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-181-3162,SATHISHKUMAR.M,Independent,IND,181,181,Thirumayam,Pudukkottai,Jackfruit,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,10,none,False,,affidavit_exact,32,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/16096/1/0aca7caf79/,https://voterlist.co.in/affidavit-download/16096/1/0aca7caf79/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-181-3163,CHINNATHAMBI.P,Independent,IND,181,181,Thirumayam,Pudukkottai,Mike,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,11,none,False,,affidavit_exact,46,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15554/1/5a351b18a6/,https://voterlist.co.in/affidavit-download/15554/1/5a351b18a6/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-181-3164,SUBRAMANIAN.P,Independent,IND,181,181,Thirumayam,Pudukkottai,Ring,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,12,none,False,,affidavit_exact,58,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15321/1/f113ab5272/,https://voterlist.co.in/affidavit-download/15321/1/f113ab5272/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
tn2026-181-3165,DURAIRAJAN.M,Independent,IND,181,181,Thirumayam,Pudukkottai,Bat,Male,https://erolls.tn.gov.in/acwithcandidate_tnla2026/Form7A.aspx,Form 7A - Thirumayam,2026-04-19,13,none,False,,affidavit_exact,57,2026 affidavit mirror,2026 affidavit mirror,,,,,,,,,,,,,https://voterlist.co.in/affidavit-download/15749/0/4c29dd872f/,https://voterlist.co.in/affidavit-download/15749/0/4c29dd872f/,voterlist.co.in mirror of affidavit.eci.gov.in,reference_link_available_pdf_blocked,,,S.Regupathy,DMK,P.K.Vairamuthu,ADMK,1382,75.85,174031,22,S.Regupathy,DMK,219279,107006,112270,3,False
